# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250401
# Fecha de finalización: 20250430
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
Controladores de presión archivos - Vulcano SA,0.027777777777777776,35,0,34,12,0,34,1.0294117647058822,14.264705882352942,83
Controladores y Expansores archivos - Vulcano SA,0.041666666666666664,28,0,19,12,0,19,1.4736842105263157,47.421052631578945,66
Cruces archivos - Vulcano SA,0.16666666666666666,6,0,5,4,0,5,1.2,9.8,14
Cruz PN16 HH ø50 mm (para pegar) - Vulcano SA,0,1,0,1,1,0,1,1,21,4
"Cuarzo x 16,5 kg - Vulcano SA",0,5,0,5,1,3,5,1,14,18
Cuarzo x 20 kg - Vulcano SA,0.1,9,0,8,4,2,7,1.2857142857142858,15.714285714285714,24
Cubierta KLASIK A - Aluminio - Vulcano SA,0.14285714285714285,21,0,17,12,0,17,1.2352941176470589,96.17647058823529,48
Cubierta KLASIK A - Pino - Vulcano SA,0,7,0,5,3,0,5,1.4,62,17
Cubierta KLASIK B - Aluminio - Vulcano SA,0.25,12,0,12,5,1,10,1.2,41.3,34
Cubierta KLASIK B - Pino - Vulcano SA,0,2,0,2,2,0,2,1,14.5,4
Cubierta KLASIK C - Aluminio - Vulcano SA,0.05555555555555555,18,0,12,8,2,12,1.5,61.416666666666664,44
Cubierta KLASIK C - Pino - Vulcano SA,0,12,0,11,3,5,10,1.2,41,36
Cubiertas para piscinas archivos - Vulcano SA,0.046511627906976744,48,0,35,12,12,34,1.411764705882353,20.647058823529413,144
Cubre ventilador - Vulcano SA,0,3,0,3,0,1,3,1,234.33333333333334,7
Cubre ventilador plástico para motor - Vulcano SA,0,1,0,1,0,1,1,1,3,4
Cuchara dosificadora - 20 g - Vulcano SA,0.3,7,0,6,3,2,6,1.1666666666666667,25,25
Cuerpo 3 vías con boca para pegar - Vulcano SA,0,1,0,1,1,0,1,1,7,4
Cuerpo BAC - Vulcano SA,0,4,0,3,1,0,3,1.3333333333333333,26,9
Cuerpo BAE / BAF 5L - Vulcano SA,0.3333333333333333,3,0,3,2,0,3,1,28.666666666666668,6
Cuerpo BAT - Vulcano SA,0,3,0,3,3,0,3,1,10.333333333333334,7
Cuerpo autocebante BAP - Vulcano SA,0,2,0,2,0,1,2,1,14,6
Cuerpo autocebante BAS - Vulcano SA,0,1,0,1,1,0,1,1,3,3
Cuerpo de anclaje ducha - Vulcano SA,0,4,0,4,2,2,4,1,5.25,10
Cuerpo de anclaje escalera - Vulcano SA,0,2,0,2,1,0,2,1,28,4
Cuerpo de caja de conexión - Monofásico - Vulcano SA,0,2,0,1,0,1,1,2,89,6
Cuerpo fundición gris ECM 0.50HP - Vulcano SA,0,2,0,2,1,0,2,1,12.5,4
Cuerpo fundición gris ECM 0.75 / 1.00HP - Vulcano SA,0,1,0,1,1,0,1,1,43,2
Cuerpo hidromasajeador Agua ø50 / Aire ø50 - Vulcano SA,0,2,0,1,1,0,1,2,7,3
Cuerpo intermedio BAC - Vulcano SA,0,4,0,3,2,0,3,1.3333333333333333,29.333333333333332,9
Cuerpo intermedio BAE / BAP / BAF / BAD 5L - Vulcano SA,0,14,0,9,7,0,9,1.5555555555555556,17.444444444444443,29
Cuerpo intermedio BAT - Vulcano SA,0,3,0,3,2,0,3,1,9.333333333333334,7
Cuerpo limpiafondo venturi concintillo - Vulcano SA,0.25,3,0,2,2,0,2,1.5,24.5,8
Cuerpo marrón 6 vías s/junta - Vulcano SA,0.25,3,0,3,2,0,3,1,5.333333333333333,10
Cuerpo marrón 6 vías s/junta p/ unión doble - Vulcano SA,0,3,0,2,2,0,2,1.5,19,7
"Cuerpo multiválvula 6 vías 2"" - Vulcano SA",0,3,0,3,1,1,3,1,13,9
Cuerpo para boquilla - Vulcano SA,0,5,0,3,2,0,3,1.6666666666666667,19.666666666666668,12
Cuerpo para hidrojet - Vulcano SA,0,1,0,1,1,0,1,1,11,3
Cuerpo para retorno insertable ø45 - Vulcano SA,0,1,0,1,0,0,1,1,87,2
Cuerpo para succión antivortex - Vulcano SA,0,1,0,1,1,0,1,1,0,3
Cuerpo para unión doble HH pegar ø50 - Vulcano SA,0,1,0,1,1,0,1,1,82,3
Cuerpo para unión doble HH pegar ø63 - Vulcano SA,0,3,0,2,1,0,2,1.5,55,9
"Cuerpo para unión doble HH roscar 1 1/2"" - Vulcano SA",0,2,0,1,1,0,1,2,184,6
"Cuerpo para unión doble HH roscar 2"" - Vulcano SA",0,6,0,2,2,0,2,3,34,13
Cuerpo portalámpara p/luminaria orientable - Vulcano SA,0,2,0,1,0,1,1,2,3,5
Cuerpo principal - Zuipy - Vulcano SA,0,4,0,3,1,1,3,1.3333333333333333,9.666666666666666,10
Cuerpo virola con aro para pegar - Vulcano SA,0,1,0,1,1,0,1,1,22,4
Cuerpo virola con aro para roscar - Vulcano SA,0,1,0,1,0,1,1,1,17,4
Cupla PN16 HH ø50 mm (para pegar) - Vulcano SA,0,3,0,3,2,0,3,1,9.666666666666666,7
Cupla archivos - Vulcano SA,0.125,9,0,7,2,0,7,1.2857142857142858,13.428571428571429,19
Cupla de conexión - Vulcano SA,0,3,0,3,3,0,3,1,6.333333333333333,9
Curva 90° PN16 MH ø50 mm (para pegar) - Vulcano SA,0.3333333333333333,3,0,2,2,0,2,1.5,20.5,8
Curva archivos - Vulcano SA,0.14285714285714285,8,0,7,2,0,7,1.1428571428571428,17.857142857142858,14
Curve files - Vulcano SA,0,0,0,1,0,0,1,0,3,1
Decoración y confort archivos - Página 2 de 9 - Vulcano SA,0,4,0,1,0,0,1,4,46,5
Decoración y confort archivos - Página 3 de 9 - Vulcano SA,0,1,0,1,1,0,1,1,21,3
Decoración y confort archivos - Página 5 de 9 - Vulcano SA,0,7,0,1,0,0,1,7,72,8
Decoración y confort archivos - Página 6 de 9 - Vulcano SA,0,4,0,1,0,0,1,4,37,6
Decoración y confort archivos - Página 8 de 9 - Vulcano SA,0,4,0,1,0,0,1,4,9,5
Decoración y confort archivos - Página 9 de 9 - Vulcano SA,0,2,0,1,0,0,1,2,11,3
Decoración y confort archivos - Vulcano SA,0.029411764705882353,127,0,30,9,0,30,4.233333333333333,45.1,187
Deflector de goma 35 cm - Vulcano SA,0,1,0,1,0,0,1,1,29,4
Deshumidificadores archivos - Vulcano SA,0.05952380952380952,99,0,56,44,6,56,1.7678571428571428,21.964285714285715,258
Determinador de cloro (IM) - Vulcano SA,0,3,0,3,0,1,2,1.5,7.5,9
Determinador de cloro - Vulcano SA,0,2,0,2,1,0,2,1,7,5
Determinador de pH (IM) - Vulcano SA,0,1,0,1,1,0,1,1,7,2
Determinador de pH - Vulcano SA,0,6,0,5,0,5,5,1.2,19.2,25
Difusor BAC - Vulcano SA,0,1,0,1,1,0,1,1,27,2
Difusor BAE / BAP / BAS / BAT - Vulcano SA,0.1111111111111111,11,0,7,5,0,7,1.5714285714285714,38.142857142857146,29
Difusor BAE / BAP / BAS 0.33 - Vulcano SA,0.1111111111111111,9,0,8,5,3,8,1.125,84,28
Difusor inferior - Vulcano SA,0,1,0,1,0,1,1,1,13,4
Difusor para 1.25HP - Vulcano SA,0,1,0,1,1,0,1,1,31,2
Difusor superior - Vulcano SA,0,1,0,1,0,0,1,1,46,3
Dosificadores de cloro archivos - Vulcano SA,0.023809523809523808,47,0,39,16,1,39,1.205128205128205,15,111
Ducha bastón para piscina - Vulcano SA,0.19047619047619047,17,0,15,9,4,15,1.1333333333333333,24.266666666666666,59
Ducha solar para piscina hoja gris - Vulcano SA,0,9,0,8,5,1,8,1.125,19.25,18
Duchas archivos - Vulcano SA,0,17,0,13,10,1,13,1.3076923076923077,29.307692307692307,43
Electrodo de cobre para ionizador solar ION-100 - Vulcano SA,0.02631578947368421,37,0,31,8,18,31,1.1935483870967742,17.35483870967742,137
Elementor #112275 - Vulcano SA,0,2,0,1,1,0,1,2,1,5
Elementor Página #112638 - Vulcano SA,0,1,0,1,1,0,1,1,0,2
Empresa - Vulcano,1,1,0,1,0,0,0,0,0,2
Empresa - Vulcano SA,0.03551136363636364,846,0,583,159,117,581,1.4561101549053357,38.0895008605852,2170
Enrollar cable – Vulcano SA,0,2,0,1,1,0,1,2,47,88
"Entrerosca RM 1 1/2"" - Vulcano SA",0,3,0,2,1,1,2,1.5,15.5,11
"Entrerosca c/ rosca M 1 1/2"" - Vulcano SA",0,2,0,1,1,0,1,2,38,4
Equipo presurizador EPM 075 - Vulcano SA,0,9,0,8,2,1,8,1.125,114.5,22
Equipo presurizador EPM 100 - Vulcano SA,0.08333333333333333,11,0,10,5,2,10,1.1,22.8,33
Equipos de desinfección archivos - Vulcano SA,0,23,0,19,10,0,19,1.2105263157894737,15.947368421052632,52
Escaleras archivos - Vulcano SA,0.03636363636363636,66,0,48,16,17,48,1.375,22.354166666666668,195
Espiga de conexión a manguera de riego - Vulcano SA,0,3,0,3,2,0,3,1,7.333333333333333,8
Esponja multiuso fuerte - 15 cm - Vulcano SA,0.25,3,0,3,2,0,3,1,11,8
Esponja multiuso suave - 15 cm - Vulcano SA,0,3,0,3,2,1,3,1,6.333333333333333,9
Estator bobinado - BAC 2.70HP - Vulcano SA,0,4,0,3,2,0,3,1.3333333333333333,38.666666666666664,10
Estator bobinado - Monofásico - Vulcano SA,0,3,0,3,1,1,3,1,62,9
Estator bobinado 0.33HP - Monfásico - Vulcano SA,0,1,0,1,0,0,1,1,14,2
Estator bobinado 0.50HP - Monfásico - Vulcano SA,0.16666666666666666,6,0,4,3,0,4,1.5,15.25,13
Estator bobinado 0.50HP - Monofásico - Vulcano SA,0.1111111111111111,9,0,8,2,2,8,1.125,18.375,24
Estator bobinado 0.75HP - Monofásico - Vulcano SA,0,3,0,3,1,0,3,1,32.333333333333336,7
Estator bobinado 1.00HP - Monofásico - Vulcano SA,0,17,0,15,3,1,15,1.1333333333333333,36.86666666666667,44
Estator bobinado 1.00HP - Trifásico - Vulcano SA,0,3,0,3,0,1,3,1,14,8
Estator bobinado 1.25HP - Monofásico - Vulcano SA,0,3,0,2,0,2,2,1.5,7,9
Estator bobinado BAD 0.50HP - Monofásico - Vulcano SA,0,2,0,2,1,0,2,1,20,5
Estator bobinado BAD 0.75HP - Monofásico - Vulcano SA,0,19,0,11,0,9,10,1.9,49,60
Estator bobinado BAD 1.00HP - Monofásico - Vulcano SA,0,4,0,3,0,1,3,1.3333333333333333,39,11
"Etiqueta 6 vías 1 1/2"" - Vulcano SA",0.25,3,0,3,2,0,3,1,29,9
Faq zuipy - Vulcano SA,0.1111111111111111,59,0,5,5,0,5,11.8,197.4,133
Ferrules files - Vulcano SA,0,0,0,1,0,0,1,0,10,1
Filters for soda pop - Vulcano SA,0,0,0,1,0,0,1,0,4,1
Filtración piscinas - Página 4 de 4 - Vulcano SA,0,1,0,1,1,0,1,1,2,2
Filtración piscinas - Vulcano SA,0.023255813953488372,160,0,76,39,0,76,2.1052631578947367,22.18421052631579,310
Filtración portátil - Vulcano SA,0.02857142857142857,38,0,30,12,0,30,1.2666666666666666,16.5,93
Filtro HB-300 para piscina olímpica - Vulcano SA,0.07142857142857142,29,0,24,14,4,24,1.2083333333333333,44.458333333333336,79
Filtro HB-300 para piscina olímpica archivos - Vulcano SA,0,1,0,1,1,0,1,1,6,2
Filtro HB-400 para piscina olímpica - Vulcano SA,0.05,22,0,15,10,1,14,1.5714285714285714,46.214285714285715,54
Filtro HB-500 para piscina olímpica - Vulcano SA,0,26,0,14,9,1,14,1.8571428571428572,54.642857142857146,61
Filtro VB-300 para piscina olímpica - Vulcano SA,0.09375,35,0,25,11,3,24,1.4583333333333333,41.041666666666664,87
Filtro VB-400 para piscina olímpica - Vulcano SA,0.08333333333333333,27,0,21,12,5,20,1.35,51.65,76
Filtro VB-500 para piscina olímpica - Vulcano SA,0.1,32,0,23,11,8,22,1.4545454545454546,82,98
Filtro VC-20 para piscina - Vulcano SA ·[//vulcano-sa.com.ar/]·,0,1,0,1,0,1,1,1,222,6
Filtro VC-200 R para piscina - Vulcano SA,0.022222222222222223,42,0,35,23,2,35,1.2,28.228571428571428,105
Filtro de piscina VC-200 - Vulcano SA,0,0,0,1,0,0,1,0,184,1
Filtro de piscina VC-30 - Vulcano SA,0,0,0,1,0,0,1,0,59,2
Filtros para refrigerantes - Vulcano SA,0,0,0,1,0,0,1,0,10,1
Filtros para sodería archivos - Vulcano SA,0.0196078431372549,116,0,90,29,7,90,1.288888888888889,15.188888888888888,282
Footer vulcano – Vulcano SA,0,3,0,1,1,0,1,3,5,8
Fuente de alimentación sellada 150W - Vulcano SA,0,2,0,2,0,1,2,1,55.5,6
Fuente de alimentación sellada 30W - Vulcano SA,0.2,4,0,4,1,2,4,1,3.5,13
Fuentes de alimentación archivos - Vulcano SA,0,21,0,17,7,0,17,1.2352941176470589,35.1764705882353,51
Gancho mariposa - Vulcano SA,0.3333333333333333,3,0,2,1,1,2,1.5,17,10
Gatillo - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Guarda cerámica - Agua - Vulcano SA,0,10,0,9,3,3,9,1.1111111111111112,16.444444444444443,27
Guarda cerámica - Viento - Vulcano SA,0,7,0,4,1,0,4,1.75,39.25,17
Heat Pumps - Pool Heating - Vulcano SA,0,0,0,5,2,0,5,0,15,9
Hidrojet aro blanco - Vulcano SA,0.06451612903225806,29,0,24,16,7,24,1.2083333333333333,26.375,89
Hidrojet aro cromado - Vulcano SA,0.07142857142857142,14,0,12,6,0,11,1.2727272727272727,35.63636363636363,36
Hidrojet aro cromo archivos - Vulcano SA,0,1,0,1,0,1,1,1,18,4
"Hidromasajeador Blanco - Agua ø50 / Aire H 1/2"" (FV) - Vulcano SA",0,11,0,11,5,2,11,1,26.181818181818183,31
"Hidromasajeador Blanco - Agua ø50 / Aire H 1/2"" (Hº) - Vulcano SA",0,6,0,5,4,0,5,1.2,52,17
Hidromasajeador Blanco - Agua ø50 / Aire ø20 (FV) - Vulcano SA,0,11,0,10,6,0,10,1.1,36.4,30
Hidromasajeador Blanco - Agua ø50 / Aire ø20 (Hº) - Vulcano SA,0.1111111111111111,14,0,11,10,0,11,1.2727272727272727,17.545454545454547,38
"Hidromasajeador blanco RM 1 1/2"" - FV - Vulcano SA",0,10,0,8,6,0,8,1.25,146,25
"Hidromasajeador blanco RM 1 1/2"" - Hormigón - Vulcano SA",0.22,40,0,18,12,2,18,2.2222222222222223,96.05555555555556,125
Hidromasajeadores archivos - Vulcano SA,0,32,0,23,12,1,23,1.391304347826087,35.78260869565217,84
Hidromasajes - Vulcano SA,0.00909090909090909,133,0,100,36,7,100,1.33,29.21,328
Home - Vulcano SA,0,2,0,26,4,0,26,0.07692307692307693,33.23076923076923,185
Home Zuipy - Vulcano SA,0.03333333333333333,191,0,17,9,9,17,11.235294117647058,342.6470588235294,600
Horqueta con clip - Vulcano SA,0.125,7,0,5,4,1,5,1.4,24.8,17
Horquilla con seguro - Vulcano SA,0,1,0,1,0,0,1,1,33,2
Hydromassage pumps archivos - Vulcano SA,0,2,0,1,0,0,1,2,19,4
Hydromassages - Vulcano SA,0,0,0,1,0,0,1,0,10,1
I want to be a reseller - Vulcano SA,0,0,0,3,0,0,3,0,7.333333333333333,5
INVERSOR DE PISCINA DH 50 - Vulcano SA,0,0,0,1,0,0,1,0,34,1
Icono «Calidad Vulcano»- Zuipy – slider mobile – Vulcano SA,0,1,0,1,1,0,1,1,6,2
Icono «Capacitaciones»- Zuipy – slider mobile – Vulcano SA,0,1,0,1,1,0,1,1,13,2
Icono «Facil»- Zuipy – slider mobile – Vulcano SA,0,2,0,1,1,0,1,2,16,5
Iluminación para piscinas - Página 3 de 8 - Vulcano SA,0,29,0,13,5,8,13,2.230769230769231,26.76923076923077,68
Iluminación para piscinas - Vulcano SA,0.025,292,0,65,32,10,63,4.634920634920635,82.3015873015873,523
Impulsor BAC 1.50HP - Vulcano SA,0,7,0,5,3,0,5,1.4,45.6,16
Impulsor BAC 2.00HP - Vulcano SA,0.125,9,0,6,4,0,6,1.5,16.5,23
Impulsor BAC 3.00HP - Vulcano SA,0,3,0,3,1,0,3,1,10.666666666666666,7
Impulsor BAE / BAF / BAP / BAS 0.33HP - Vulcano SA,0.16666666666666666,6,0,5,4,1,5,1.2,33.2,21
Impulsor BAE / BAP / BAS / BAT 0.50HP - Vulcano SA,0.1,10,0,9,4,1,9,1.1111111111111112,10.88888888888889,26
Impulsor BAE / BAP 1.25HP - Vulcano SA,0,9,0,9,4,1,9,1,14.222222222222221,18
Impulsor BAE / BAT / BAP 0.75HP - Vulcano SA,0.1111111111111111,8,0,8,6,0,8,1,14,22
Impulsor BAE / BAT / BAP 1.00HP - Vulcano SA,0,7,0,7,5,0,7,1,23.714285714285715,18
Impulsor ECM 0.50HP - Vulcano SA,0,3,0,3,2,0,3,1,6,7
Impulsor ECM 0.75HP - Vulcano SA,0,1,0,1,1,0,1,1,15,2
Impulsor ECT 1.00HP - Vulcano SA,0,3,0,2,0,1,2,1.5,7,8
Inicio - Vulcano SA | Brasil,0,4,0,4,2,2,4,1,3,22
Inicio - Vulcano SA ·[//vulcano-sa.com.ar/]·,0.5,0,0,1,1,0,1,0,31,13
Inicio v2 - Vulcano SA,0,1,0,1,1,0,1,1,4,7
Início - Vulcano SA,0,0,0,3,1,0,3,0,139,20
Junta cuerpo filtro - Vulcano SA,0.25,5,0,3,0,3,3,1.6666666666666667,35.666666666666664,19
Junta de goma - Vulcano SA,0,3,0,3,0,2,3,1,18.666666666666668,9
"Junta de goma 10"" - Vulcano SA",0,1,0,1,0,0,1,1,34,3
"Junta de goma 12"" - Vulcano SA",0,1,0,1,0,1,1,1,20,5
"Junta de goma 4"" - Vulcano SA",0,3,0,2,0,2,2,1.5,56.5,13
Junta de goma para luminaria spot FV - Vulcano SA,0,2,0,2,0,1,2,1,6.5,7
Junta de goma para tabla - Vulcano SA,0,1,0,1,0,0,1,1,15,2
Junta de goma para tapa visora BAE / BAF - Vulcano SA,0,10,0,10,2,4,9,1.1111111111111112,17.555555555555557,33
Junta de goma para tapa visora BAT - Vulcano SA,0,6,0,6,1,1,6,1,47.833333333333336,22
"Junta estrella 1 1/2"" - Vulcano SA",0,5,0,5,2,0,5,1,29,15
"Junta estrella 2"" - Vulcano SA",0,3,0,3,0,3,3,1,4.333333333333333,11
Junta p/ toma de fondo liner - Vulcano SA,0,1,0,1,0,0,1,1,13,2
Junta p/base de caja de conexiones - Vulcano SA,0,2,0,2,2,0,2,1,15,7
Junta para air switch - Vulcano SA,0,1,0,1,1,0,1,1,1,2
Junta para cuerpo intermedio BAC - Vulcano SA,0,1,0,1,0,0,1,1,28,2
Junta para difusor BAC - Vulcano SA,0,1,0,1,0,0,1,1,31,2
Junta para lente luminaria - Vulcano SA,0,2,0,2,1,1,2,1,11,5
Junta para lente luminaria spot - Vulcano SA,0,1,0,1,0,1,1,1,7,4
Junta para regulador de aire - Vulcano SA,0,1,0,1,0,0,1,1,12,2
Junta para tapón de bronce - Vulcano SA,0,1,0,1,0,0,1,1,38,2
Junta porta cartucho - Vulcano SA,0,1,0,1,1,0,1,1,4,2
Junta skimmer boca chica - Vulcano SA,0.3333333333333333,2,0,2,0,1,2,1,0,6
Junta tapa filtro - Vulcano SA,0,1,0,1,0,0,1,1,176,2
Kit carriles KLASIK A - 2.15 m - Vulcano SA,0,1,0,1,1,0,1,1,25,2
Kit carriles KLASIK B - 2.15 m - Vulcano SA,0,3,0,1,0,0,1,3,39,7
Kit carriles KLASIK B - 2.50 m - Vulcano SA,0,3,0,3,0,0,3,1,22.333333333333332,6
Kit carriles KLASIK C - 2.15 m - Vulcano SA,0.25,3,0,3,3,0,3,1,41,7
Kit carriles KLASIK C - 2.50 m - Vulcano SA,0,1,0,1,0,0,1,1,82,2
Kit control de dureza - Vulcano SA,0.05263157894736842,17,0,15,6,2,15,1.1333333333333333,24.4,48
Kit de cierre 25 mm - Vulcano SA,0,1,0,1,1,0,1,1,9,4
Kit de unión - 25 mm - Vulcano SA,0,1,0,1,0,0,1,1,11,2
Kit de unión - 40 mm - Vulcano SA,0,2,0,2,0,1,2,1,13,6
Kit repuesto - Determinadores cloro/pH (IM) - Vulcano SA,0.15384615384615385,11,0,11,7,2,11,1,35,32
LUMIPOOL 4W luz blanca - Vulcano SA,0,23,0,18,7,1,18,1.2777777777777777,17.77777777777778,57
LUMIPOOL 9W luz RGB - Vulcano,0,3,0,2,0,1,1,3,0,7
LUMIPOOL archivos - Vulcano SA,0.02857142857142857,88,0,58,35,4,57,1.543859649122807,22.894736842105264,207
Laboratorio archivos - Vulcano SA,0.0625,14,0,12,6,0,12,1.1666666666666667,26.083333333333332,39
Led RGB archivos - Vulcano SA,0,2,0,2,0,1,2,1,54.5,7
Limas de cloro de dissolução lenta - Vulcano SA,0,0,0,1,0,0,1,0,8,1
Limpiafondo 8 ruedas fijas - Vulcano SA,0.058823529411764705,46,0,37,25,1,37,1.2432432432432432,40.189189189189186,118
Limpiafondo 8 ruedas giratorias - Vulcano SA,0.13333333333333333,16,0,13,5,5,13,1.2307692307692308,25.23076923076923,46
Limpiafondo de aluminio 48 cm - Vulcano SA,0.05405405405405406,51,0,30,13,5,30,1.7,30.1,152
Limpiafondo medialuna liviano - Vulcano SA,0,18,0,14,6,2,13,1.3846153846153846,28.23076923076923,46
Limpiafondo medialuna pesado - Vulcano SA,0,11,0,10,8,1,10,1.1,40.3,32
Limpiafondo ovalado - Vulcano SA,0.058823529411764705,19,0,16,7,1,16,1.1875,23.75,44
Limpiafondo rectangular con cepillos - Vulcano SA,0.05,62,0,52,21,15,51,1.2156862745098038,21.294117647058822,199
Limpiafondo triangular - Vulcano SA,0.05128205128205128,45,0,34,18,5,34,1.3235294117647058,28.941176470588236,113
Limpiafondos Venturi - Vulcano SA,0.08,24,0,21,11,5,21,1.1428571428571428,37.142857142857146,85
Limpiafondos aluminio 83 cm - Vulcano SA,0,15,0,8,4,1,8,1.875,46.75,43
Limpiafondos archivos - Vulcano SA,0.034482758620689655,182,0,103,49,3,103,1.766990291262136,50.45631067961165,456
Limpiafondos de aluminio 35 cm - Vulcano SA,0.08888888888888889,51,0,36,21,0,36,1.4166666666666667,40.97222222222222,128
Limpieza y mantenimiento de piscinas Archives - Vulcano SA,0,1,0,1,0,1,1,1,24,7
Llave de paso para ducha - Vulcano SA,0,26,0,22,0,22,22,1.1818181818181819,29,99
Llave de purga - Vulcano SA,0,2,0,2,0,2,2,1,4.5,7
Llave interruptora p/carros (sin cable) - Vulcano SA,0,4,0,3,2,0,3,1.3333333333333333,19.333333333333332,10
Luminaria PAR56 orientable 300W - Piscina hormigón archivos - Vulcano SA,0,2,0,1,1,0,1,2,42,7
Luminaria orientable PAR56 120W - Hormigón - Vulcano SA,0,5,0,4,4,0,4,1.25,23,12
Luminaria orientable PAR56 300W - Hormigón - Vulcano SA,0,11,0,5,4,0,5,2.2,41.2,23
Luminaria spot blanco Dicroica 50W FV - Vulcano SA,0,3,0,3,3,0,3,1,11.333333333333334,7
Luminaria spot blanco LED B-12 FV - Vulcano SA,0,3,0,3,1,2,3,1,69,14
Luminaria spot blanco LED B-12 Hormigón - Vulcano SA,0,8,0,5,4,0,5,1.6,23.2,29
Luminaria spot cromado Dicroica 50W FV - Vulcano SA,0,2,0,1,1,0,1,2,121,4
Luminaria spot cromado Dicroica 50W Hormigón - Vulcano SA,0,1,0,1,0,0,1,1,11,2
Luminaria spot cromado LED B-12 FV - Vulcano SA,0,4,0,2,1,1,2,2,48.5,15
Luminaria spot cromado LED B-12 Hormigón - Vulcano SA,0,6,0,3,1,1,3,2,24,12
Luminaria spot cromado LED RGB-12 FV - Vulcano SA,0,2,0,2,1,0,2,1,2,4
Luminaria spot cromado LED RGB-12 Hormigón - Vulcano SA,0,3,0,3,1,1,3,1,25.333333333333332,9
Luminarias LED archivos - Vulcano SA,0.013888888888888888,97,0,64,22,44,63,1.5396825396825398,29.46031746031746,317
Luminarias halógenas archivos - Página 2 de 2 - Vulcano SA,0,1,0,1,1,0,1,1,0,1
Luminarias halógenas archivos - Vulcano SA,0,42,0,25,13,1,25,1.68,45.4,96
Lámpara PAR56 300W - 12V - Vulcano SA,0,3,0,3,1,2,3,1,50,11
Lámpara halógena BiPin 100W - Vulcano SA,0,1,0,1,0,0,1,1,44,2
Línea BAC - Vulcano SA,0,3,0,2,2,0,2,1.5,20.5,9
Línea BAE archivos - Vulcano SA,0,8,0,6,4,0,6,1.3333333333333333,49.833333333333336,21
Línea BAF archivos - Vulcano SA,0,1,0,1,1,0,1,1,14,2
Línea BAP archivos - Vulcano SA,0,9,0,8,3,0,8,1.125,16.5,20
Línea BAS archivos - Vulcano SA,0,4,0,1,0,0,1,4,20,8
Línea BAT archivos - Vulcano SA,0,5,0,3,1,1,3,1.6666666666666667,6.666666666666667,11
Maintenance and cleaning - Vulcano SA,0,1,0,1,0,0,1,1,24,3
"Mango fijo - Estriado (ø19 mm x 1,5 m) - Vulcano SA",0,7,0,6,4,1,6,1.1666666666666667,13.166666666666666,19
"Mango fijo - Estriado (ø32 mm x 5,80 m) - Vulcano SA",0,5,0,3,2,0,3,1.6666666666666667,26,12
Mango fijo - Liso (ø32 mm x 6 m) - Vulcano SA,0,13,0,13,4,0,13,1,35.15384615384615,31
"Mango telescópico - Estriado (ø32 m x 4,8 m) - Vulcano SA",0.23076923076923078,11,0,10,7,1,10,1.1,22.2,32
"Mango telescópico - Estriado (ø32 mm x 2,4 m) - Vulcano SA",0,3,0,3,2,0,3,1,4.666666666666667,7
"Mango telescópico - Estriado (ø32 mm x 3,6 m) - Vulcano SA",0.1111111111111111,10,0,7,4,3,7,1.4285714285714286,14.428571428571429,31
"Mango telescópico - Liso (ø32 mm x 2,4 m) - Vulcano SA",0.2,8,0,8,6,0,8,1,13.5,21
"Mango telescópico - Liso (ø32 mm x 3,6 m) - Vulcano SA",0.09090909090909091,19,0,19,10,4,19,1,64.57894736842105,63
"Mango telescópico - Liso (ø32 mm x 4,8 m) - Vulcano SA",0.09090909090909091,11,0,9,5,1,9,1.2222222222222223,12.555555555555555,28
Mango telescópico liso ø32 x 60 - Vulcano SA,0.14285714285714285,6,0,5,4,0,5,1.2,16.4,16
Mangos archivos - Vulcano SA,0.08823529411764706,34,0,26,10,0,26,1.3076923076923077,26.846153846153847,83
Manguera de descarga x 3 m - Vulcano SA,0,3,0,3,0,0,3,1,18.333333333333332,6
"Manguera flotante ø1 1/2"" - Bicolor - Vulcano SA",0.21428571428571427,13,0,11,9,1,11,1.1818181818181819,37.09090909090909,42
"Manguera flotante ø1 1/2"" - Bicolor x 10 m - Vulcano SA",0,11,0,9,3,4,9,1.2222222222222223,20.77777777777778,31
"Manguera flotante ø1 1/2"" - Bicolor x 12 m - Vulcano SA",0,2,0,2,0,2,2,1,9.5,9
"Manguera flotante ø1 1/2"" - Bicolor x 8 m - Vulcano SA",0,2,0,2,1,0,1,2,12,5
"Manguera flotante ø1 1/2"" - Cristal - Vulcano SA",0,1,0,1,1,0,1,1,5,2
"Manguera flotante ø1 1/2"" con terminales - Cristal x 10 m - Vulcano SA",0.2,6,0,4,2,1,4,1.5,6,15
"Manguera flotante ø1 1/2"" con terminales - Cristal x 12 m - Vulcano SA",0,8,0,4,3,0,4,2,12.75,17
"Manguera flotante ø1 1/2"" con terminales - Cristal x 8 m - Vulcano SA",0,5,0,5,4,0,5,1,49.6,13
"Manguera flotante ø1 1/4"" - Bicolor - Vulcano SA",0,7,0,4,2,0,4,1.75,110.25,14
